order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
198,35ce8841-4973-4d6c-8dca-bfb7001a9a8b,Beauty,81.18,3,2025-12-10,Africa,BankTransfer,8,0,4.2,0,243.54
199,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,Electronics,447.99,5,2024-08-29,North America,PayPal,9,0,3.2,0,2239.95
200,7118e364-7709-4749-927e-ecfaa79ac9aa,Home,240.96,3,2024-09-11,North America,CreditCard,9,0,3.0,20,578.3
201,82dc4c8e-36b5-429a-acf5-e81e71316269,Beauty,368.93,2,2023-09-17,Africa,BankTransfer,6,0,2.8,0,737.86
202,f5b78cc7-e6b3-4944-8b32-3e357922bac2,Electronics,250.46,5,2024-08-21,Europe,PayPal,5,0,5.0,0,1252.3
203,a8aa7158-2b70-4525-bc67-f831cbc84759,Beauty,442.04,5,2023-07-30,South America,CreditCard,3,0,3.0,15,1878.67
204,a9f25336-83f4-49a9-88a6-39d015b52908,Toys,285.04,5,2025-08-19,Asia,Cash,8,0,4.4,10,1282.68
205,17e8392a-55ce-45db-9e87-e04ca2086977,Sports,426.04,3,2024-01-13,Asia,CreditCard,9,0,4.8,0,1278.12
206,3c20592f-c04a-46c4-b3b6-3fe1d1843324,Home,351.0,4,2023-08-22,South America,CreditCard,9,0,2.1,0,1404.0
207,ce7ae7f6-3982-4cff-8f77-a665ac3c5640,Sports,68.79,3,2023-06-01,South America,CreditCard,7,0,2.5,0,206.37
208,0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Fashion,416.91,5,2024-09-14,North America,CreditCard,2,0,2.9,0,2084.55
209,9c7c7377-79a2-4903-bbe3-3b243eae0032,Fashion,490.69,1,2025-05-02,Europe,PayPal,2,0,3.9,0,490.69
210,74962764-12a4-4ef0-84bb-b7a9d98868dd,Automotive,391.02,3,2025-02-18,Africa,Cash,9,0,4.9,10,1055.75
211,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Sports,318.15,5,2025-05-28,Asia,BankTransfer,4,0,2.5,0,1590.75
212,624c69b6-b244-45a7-b7e5-848131c681ec,Toys,473.91,1,2023-05-04,Africa,CreditCard,1,0,3.7,10,426.52
213,25c73c44-3e75-43b4-a64f-a6637e8f8095,Automotive,312.35,3,2024-03-08,North America,BankTransfer,4,0,3.9,15,796.49
214,e4855aa1-016b-4287-b008-05cca7f36ae9,Beauty,175.40099999999998,6,2023-11-18,Europe,PayPal,6,0,3.1,0,1052.41
215,e2add909-c521-4f2d-9c45-d539c03f3538,Fashion,129.99,2,2023-06-03,Africa,PayPal,2,0,5.0,0,259.98
216,3805f907-6cd6-4193-8746-8f591b494e15,Electronics,228.44,5,2025-07-11,South America,Cash,4,0,4.5,5,1085.09
217,b227462c-f53d-4330-8dda-24ba2d06e8cf,Home,118.88,3,2024-04-19,Europe,BankTransfer,1,0,4.9,0,356.64
218,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Beauty,366.98,5,2025-07-18,Asia,CreditCard,6,0,4.3,5,1743.16
219,1f115b76-d92c-4227-aadf-50853fcb7546,Beauty,159.42,2,2024-06-25,North America,PayPal,2,0,2.6,15,271.01
220,76f2dbfe-cd29-436f-a222-82e174daaebf,Sports,327.58,4,2024-04-05,Europe,PayPal,8,0,2.5,5,1244.8
221,8f15ba58-fce6-4504-87f8-424daae65fc1,Home,50.13,3,2023-05-27,North America,CreditCard,4,0,2.1,10,135.35
222,c1581092-f335-4ba3-913a-7052986f9025,Fashion,150.61,4,2024-08-14,Asia,Cash,4,0,4.4,20,481.95
223,d0a44432-9cd6-4852-b14c-7df4e4347d51,Electronics,63.07,1,2024-09-14,South America,Cash,4,0,3.3,5,59.92
224,6d3ee1dc-8139-4443-a45b-712eb8225688,Home,248.34,5,2025-10-08,Africa,Cash,8,1,3.3,0,1241.7
225,722764e6-8c41-461b-a827-a1b9d4a02e53,Electronics,79.04,5,2023-03-23,Africa,Cash,2,0,3.4,0,395.2
226,dc8aee30-be60-43f7-a8be-9288e5af6e39,Beauty,149.37,5,2024-05-27,Asia,CreditCard,6,0,4.7,10,672.17
227,c074718e-425a-409f-b337-c59979844388,Electronics,375.84,1,2023-02-12,North America,BankTransfer,9,0,3.7,0,375.84
228,46fde062-a33d-47af-9701-410d3f4b1a70,Toys,243.77,4,2023-12-25,Europe,Cash,8,0,2.0,10,877.57
229,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,Toys,261.27,1,2025-06-24,Oceania,BankTransfer,1,0,4.5,15,222.08
230,709b7d97-464c-44af-bd3f-3799a07295e9,Fashion,164.44,2,2025-06-11,Africa,Cash,2,0,4.5,5,312.44
231,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Electronics,336.84,3,2024-12-13,South America,Cash,6,0,3.8,0,1010.52
232,e49d681d-51d8-4c64-95fa-1ab8458f1f19,Home,308.41,1,2023-08-03,Asia,PayPal,8,0,4.8,10,277.57
233,269cd696-236c-4b87-94a0-bccb8a476a87,Home,392.79,3,2025-10-11,South America,BankTransfer,4,0,3.7,0,1178.37
234,271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,Beauty,393.0,3,2023-03-17,South America,Cash,2,0,2.2,0,1179.0
235,6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Electronics,83.97,5,2024-05-31,Asia,BankTransfer,3,0,4.9,5,398.86
236,7746d0ba-8ae8-405b-94b4-a48268586eba,Electronics,85.635,6,2025-11-19,South America,CreditCard,3,0,2.5,5,488.12
237,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,Beauty,328.37,5,2025-08-04,Africa,Cash,9,0,3.5,20,1313.48
238,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Electronics,184.14900000000003,6,2025-11-27,North America,BankTransfer,1,0,4.5,0,1104.89
239,05000bc6-b20d-4b6e-b231-1f1795863a76,Toys,480.59,2,2025-06-24,South America,CreditCard,4,0,3.9,10,865.06
240,9360715f-c3fe-4183-a172-b725db52ca58,Fashion,385.02,4,2023-09-26,Asia,BankTransfer,1,0,3.5,0,1540.08
241,f1578470-0182-47c4-ba1b-58066160a6b4,Sports,19.55,2,2025-09-19,Oceania,CreditCard,2,0,3.8,0,39.1
242,63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,Electronics,329.23,3,2024-05-05,Oceania,PayPal,6,0,3.1,5,938.31
243,d5f25073-f414-42b1-a442-9ebbda7b9095,Home,235.58,5,2023-01-29,Africa,Cash,3,0,4.3,10,1060.11
244,bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Electronics,302.92,2,2023-08-21,North America,Cash,2,0,2.5,0,605.84
245,e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,Electronics,223.812,5,2023-11-12,Oceania,Cash,8,0,3.7,0,1119.06
246,45df16b6-382c-443f-bcfc-9b793875394c,Beauty,46.935,2,2025-11-08,Asia,BankTransfer,9,0,3.2,0,93.87
247,638c254c-076e-4bba-bc53-08bf6f92f25e,Sports,9.47,1,2025-08-25,South America,PayPal,8,0,3.2,10,8.52
248,cc530e36-addc-4e13-ab3b-4d37560c95ee,Sports,121.16,2,2023-10-24,Africa,Cash,9,0,3.3,0,242.32
249,d72b6108-2a40-4f12-b963-f37f67814c1f,Fashion,279.44100000000003,2,2025-11-06,Africa,PayPal,6,0,2.5,0,558.88
250,fb10987f-20ac-4703-ab67-146a77a6e17c,Automotive,369.52,5,2024-07-19,Europe,Cash,1,0,4.5,5,1755.22
251,e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,Home,294.75,4,2024-07-01,Africa,CreditCard,4,0,2.8,5,1120.05
252,a9ba5a27-907b-4e36-9786-48f864de82e6,Home,267.93,4,2024-09-03,Oceania,Cash,1,0,2.4,0,1071.72
253,6db99102-a48b-4dbe-957d-94a106f028ff,Automotive,467.27,5,2025-07-03,North America,Cash,3,0,2.1,0,2336.35
254,2e85cb21-7631-4e9d-9de9-f86322bd3388,Home,493.38,3,2025-02-11,Asia,Cash,2,1,3.0,0,1480.14
255,53cd6268-610c-4373-8299-9aa40cdf742b,Home,292.16,3,2024-05-04,North America,Cash,6,0,2.4,0,876.48
256,56666f9f-53ac-4ab9-b467-2cd9362f5e5c,Fashion,157.43,2,2023-03-31,South America,BankTransfer,7,0,2.5,0,314.86
257,473bd358-610e-4a64-a130-1617c2dff335,Beauty,366.76,5,2025-02-19,South America,Cash,5,0,4.9,0,1833.8
258,6bebac31-d4f8-4d72-b382-1cfdc083b73a,Beauty,299.259,3,2023-11-08,Oceania,Cash,2,0,2.7,0,897.78
259,78660765-14f7-4e8d-95bc-b8d04094dded,Electronics,432.98,1,2025-10-25,North America,BankTransfer,8,0,4.4,0,432.98
260,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Automotive,302.3,5,2025-06-20,Europe,CreditCard,9,0,2.3,5,1435.92
261,39669fa7-5997-4043-b3b1-025bfff9f585,Toys,499.71,1,2023-02-01,South America,PayPal,9,0,4.6,15,424.75
262,f510ab53-c7fe-439f-9190-f938a66fd7f7,Sports,257.103,2,2023-11-13,Oceania,CreditCard,2,0,3.2,0,514.21
263,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,Sports,301.914,3,2024-11-24,Asia,Cash,9,0,3.0,10,815.17
264,d6d7b3b8-3309-4d35-bf4d-f561f319c125,Beauty,171.864,2,2024-11-03,Europe,Cash,1,0,3.1,0,343.73
265,3d114802-2702-478b-9f0f-da8d05379ff6,Home,349.26,4,2025-09-26,Oceania,CreditCard,1,0,2.7,5,1327.19
266,1d48a071-ab61-47b1-b93b-4c3220500494,Toys,117.5,2,2024-04-25,Europe,BankTransfer,8,0,4.0,5,223.25
267,770c7798-37cc-463b-b2a0-345990604f62,Fashion,234.43,3,2023-07-05,Oceania,Cash,8,0,3.6,5,668.13
268,5e6fea07-c453-4f1d-8199-2fdfb31022f0,Electronics,17.69,2,2023-07-25,Oceania,Cash,5,0,3.2,0,35.38
269,f6b751f7-9b74-4245-9b1b-c8952af43ab7,Fashion,269.13,3,2024-09-05,Oceania,CreditCard,6,0,4.2,10,726.65
270,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,Electronics,263.01,5,2023-04-25,Asia,BankTransfer,7,0,4.7,0,1315.05
271,4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Home,477.56,4,2025-06-01,Asia,PayPal,4,0,4.8,15,1623.7
272,edcb8cb6-0692-4c63-9424-aed51bac5c15,Fashion,55.2,5,2025-04-23,Africa,PayPal,5,0,2.9,5,262.2
273,e87466d7-ad66-41bd-9367-6a024fdc6e1b,Fashion,402.5,3,2023-06-11,North America,Cash,4,0,4.2,5,1147.12
274,f1043785-658b-4523-a014-1de9f54ad0a2,Toys,488.48,2,2024-05-08,Oceania,Cash,7,0,4.0,0,976.96
275,9793b9b4-1374-4146-b2c5-bd89b70b3420,Toys,264.96,1,2024-04-20,North America,Cash,8,0,4.9,5,251.71
276,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Beauty,403.97,1,2025-07-30,Asia,BankTransfer,7,0,3.9,0,403.97
277,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Beauty,298.8,2,2025-08-10,Europe,BankTransfer,8,0,3.2,0,597.6
278,ce3714af-99b4-4350-af2b-99b4d9acd158,Beauty,405.459,2,2023-11-20,Africa,CreditCard,5,0,2.9,0,810.92
279,90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,Sports,426.33,2,2024-09-04,Asia,Cash,3,0,3.9,10,767.39
280,8861fe18-58e2-4888-8a83-81bec85aca46,Beauty,295.37,1,2025-07-24,Asia,BankTransfer,2,0,3.4,10,265.83
281,11a72609-5edd-4bbf-a959-76636daa2e68,Fashion,93.33,5,2025-09-16,South America,CreditCard,7,0,3.6,5,443.32
282,033d2bce-575a-4d2c-a5c5-650c8186a576,Fashion,198.5,5,2025-01-05,South America,BankTransfer,9,0,5.0,0,992.5
283,7d7ddbed-d284-476c-ab88-f83dd97dc9cd,Beauty,349.1,3,2023-02-14,Asia,Cash,7,0,4.2,0,1047.3
284,5cb85aed-f5f6-4c97-aefb-63b11b049863,Home,173.84,3,2023-04-11,Europe,Cash,6,0,3.7,5,495.44
285,75b17a55-d426-4982-a43e-4288a2b5b498,Automotive,44.31,5,2024-04-16,Asia,BankTransfer,3,0,3.2,15,188.32
286,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Fashion,175.06,4,2024-01-25,Oceania,BankTransfer,2,0,4.0,0,700.24
287,a6846099-f729-4951-8591-31d2bbda0242,Beauty,321.88,2,2023-10-08,Oceania,CreditCard,3,0,2.6,5,611.57
288,eb6c1016-cee6-44d0-9dac-6e8345241ea6,Beauty,192.35,1,2023-03-22,Oceania,BankTransfer,7,0,3.4,20,153.88
289,7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,Automotive,283.34,4,2023-03-10,South America,BankTransfer,9,0,2.5,20,906.69
290,97ac6aa8-bb24-48a3-9363-57b66f81cf4f,Beauty,214.23,4,2023-07-04,North America,BankTransfer,8,0,4.4,0,856.92
291,3ed8c56c-da09-4fa0-9282-8d8044b591f7,Home,121.15,4,2025-04-30,Oceania,PayPal,6,0,5.0,20,387.68
292,4767d76c-162f-4a24-af43-613cd4aac9a3,Fashion,272.28,1,2025-01-19,North America,BankTransfer,4,0,3.9,5,258.67
293,c01f36bf-3e6d-458b-b367-c28de1b294de,Automotive,378.86,1,2024-06-10,North America,Cash,6,0,2.5,5,359.92
294,ab0e664e-9c3e-42d5-91e1-aa9676f72255,Automotive,56.916,3,2024-11-24,Asia,CreditCard,9,0,2.3,0,170.75
295,7e8adee7-0758-4201-961e-16d16105716b,Sports,279.13,3,2023-10-16,Europe,PayPal,7,0,4.8,10,753.65
296,7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,Automotive,85.07,3,2025-03-24,Oceania,BankTransfer,5,0,3.2,5,242.45
297,4223623b-cc3e-4dde-9ad5-cf06364d7c87,Electronics,201.6,2,2023-01-29,South America,BankTransfer,8,0,3.6,5,383.04
298,989d9d4a-e15c-4666-8797-b2c957207246,Toys,74.93,4,2025-07-20,Europe,BankTransfer,5,0,2.1,10,269.75
299,8e485223-46b9-4991-a14e-b70db380c73a,Beauty,115.69,4,2024-06-20,Oceania,Cash,9,0,3.7,5,439.62
300,30e912f2-f2b4-4abf-8441-aefd0299436a,Automotive,160.3,1,2025-01-30,Oceania,CreditCard,6,0,4.5,5,152.28
301,680bac63-b856-4035-bdc9-829015eabb27,Beauty,476.63,1,2025-08-23,North America,CreditCard,2,0,2.2,5,452.8
302,3d85de89-c217-4429-8e20-07247d137018,Toys,64.719,5,2024-11-02,Africa,PayPal,4,0,3.3,0,323.59
303,b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,Beauty,322.21,5,2025-08-08,Europe,BankTransfer,2,0,4.0,0,1611.05
304,046a0df5-cafd-4613-b2bb-912d7da67785,Beauty,35.37,3,2023-08-27,South America,PayPal,9,1,2.2,0,106.11
305,6786d506-38ba-4abc-8b53-05e517d2582e,Electronics,33.6,1,2024-09-15,Europe,Cash,9,0,2.4,0,33.6
306,a9f948b2-4e63-44bb-be49-3f43b118f68d,Electronics,155.12,3,2024-04-25,Europe,PayPal,1,1,3.5,0,465.36
307,8db06746-7927-4973-9e78-1fd794e0d3ba,Sports,407.92,4,2025-01-29,South America,Cash,4,0,4.0,0,1631.68
308,ff233d5f-6ced-415d-9800-7c0287ea7ff5,Toys,327.18600000000004,6,2023-11-13,Oceania,Cash,3,0,3.1,15,1668.65
309,5a104129-54ae-4d1b-8ce6-424dbef59fe6,Beauty,414.63,5,2025-09-29,Europe,Cash,5,0,2.0,0,2073.15
310,4e7ed827-455a-4762-b428-a656b3ee4d3b,Home,243.27,5,2025-01-28,Europe,PayPal,8,0,3.6,10,1094.72
311,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Sports,11.0,2,2024-04-28,South America,BankTransfer,5,1,4.4,5,20.9
312,be2d740a-1e9b-43bc-90c7-c006314d3441,Electronics,246.49,3,2025-01-22,Oceania,BankTransfer,5,0,4.5,0,739.47
313,b0ae8f08-c31e-4bbc-b36c-b62b892e6161,Electronics,246.68,4,2024-07-19,South America,PayPal,2,0,3.4,15,838.71
314,bd1531c8-3764-4bda-b108-d4482f65fafa,Electronics,200.27,2,2023-07-07,South America,PayPal,1,0,4.9,10,360.49
315,96ef2ad6-b97e-4703-86c8-adfe7bf47042,Beauty,161.13,1,2023-02-13,Oceania,CreditCard,1,0,4.5,10,145.02
316,98c7472a-864e-4a13-829c-fc0cfa02eaec,Automotive,451.37,5,2024-05-13,Asia,PayPal,7,0,4.0,10,2031.16
317,d52721e7-19bc-443e-bb02-bebb48729a4d,Automotive,320.15,1,2024-02-25,Africa,CreditCard,8,0,4.6,0,320.15
318,5c62b3a2-3a3c-463e-8bd6-cee631b1b099,Automotive,494.2,5,2024-02-29,Africa,PayPal,8,0,2.3,0,2471.0
319,b540b30e-039f-4a25-8d61-68bd2defe193,Automotive,36.612,4,2024-11-03,North America,PayPal,5,0,3.5,0,146.45
320,0ba6eab9-4639-447b-a067-bdac88bd13d1,Automotive,233.66,4,2023-01-06,Africa,BankTransfer,3,0,4.0,0,934.64
321,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Automotive,91.18,5,2023-09-24,North America,BankTransfer,6,0,4.3,5,433.1
322,a34b6cf6-2053-4a42-b1af-db65b289f224,Automotive,15.37,4,2023-08-14,North America,CreditCard,8,0,4.3,15,52.26
323,1a432f0a-7daa-49f0-80b6-fce2de53790a,Fashion,194.06,2,2025-01-03,Europe,PayPal,4,0,3.8,0,388.12
324,48ca7651-92f5-4f7b-8323-d342df6a8f93,Toys,323.73,2,2023-02-02,Asia,PayPal,2,0,3.0,0,647.46
325,5738811d-70c2-403f-ba8d-03aa782a65e0,Home,239.8,2,2023-09-17,Europe,Cash,5,0,4.8,5,455.62
326,40a26c60-0d27-4659-b72a-da9b2f32751e,Toys,310.17,2,2023-05-11,Europe,Cash,1,0,4.8,0,620.34
327,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,Sports,170.298,4,2025-11-17,Asia,CreditCard,9,0,2.5,5,647.13
328,7de31a51-6694-4343-90ba-58e3d2762bdc,Sports,464.52,4,2024-03-29,Africa,CreditCard,1,0,3.9,0,1858.08
329,afbb411a-a123-4a8c-93b7-a88612f70c97,Beauty,408.89,1,2025-12-03,Oceania,BankTransfer,2,0,3.9,0,408.89
330,cfa701cd-2631-400b-a6d7-94d30db95301,Sports,489.31,4,2023-03-05,Oceania,CreditCard,6,0,4.3,0,1957.24
331,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,Sports,272.08,5,2025-05-23,South America,CreditCard,5,0,4.2,0,1360.4
332,8edddfcd-1e52-4770-bf89-7142fe716b14,Sports,110.69,3,2025-06-27,Oceania,CreditCard,6,0,3.6,0,332.07
333,989bc4da-9b37-422b-aa8a-616fc3b290d0,Electronics,256.64,3,2023-10-31,Asia,CreditCard,7,0,3.7,0,769.92
334,c693da11-39c6-41ca-9e50-aa42ca6dfda1,Fashion,219.73,2,2024-10-27,Asia,Cash,8,0,2.7,5,417.49
335,e893be3d-7354-4a6f-a160-745985c7504b,Toys,495.95,3,2024-08-26,Africa,Cash,2,0,2.6,0,1487.85
336,96a9954f-dc33-41f9-8c1f-55ab715629ee,Toys,367.87,3,2025-05-31,Africa,CreditCard,9,0,3.1,0,1103.61
337,9191b363-4e2d-4645-adc7-cac7fd72b050,Automotive,264.46,2,2023-08-23,Oceania,PayPal,6,0,4.5,10,476.03
338,f5c9b047-9c10-4572-8f6b-40d09efba58b,Sports,376.03,5,2024-04-12,South America,Cash,3,0,4.5,0,1880.15
339,c342bd2b-f295-456e-9967-5f06bd767e35,Home,253.51,2,2025-03-27,South America,Cash,4,0,4.2,0,507.02
340,43bfd931-3605-4f54-a021-c0ca3531968d,Beauty,298.56,5,2024-10-02,Europe,Cash,6,0,4.1,5,1418.16
341,3d67cde9-2834-44c0-94c8-b3b4a911d192,Home,311.7,4,2024-06-06,Oceania,BankTransfer,4,0,3.2,0,1246.8
342,2812859a-1337-439e-8d4f-5d272c7f0b79,Fashion,257.5,3,2025-08-29,Oceania,CreditCard,7,0,4.1,0,772.5
343,b07aa066-7354-45ea-a894-9b8d00af5b3a,Electronics,245.87,2,2023-07-10,Europe,Cash,3,0,3.5,5,467.15
344,085b15fb-4a8f-4810-b84c-2f29980402a2,Electronics,33.98,5,2025-02-02,Oceania,PayPal,6,0,2.6,10,152.91
345,48603b32-b4fb-4eb9-89c1-3de73b4206c5,Toys,236.295,6,2024-11-06,Europe,CreditCard,7,0,4.2,0,1417.77
346,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,Sports,188.85,1,2025-05-16,Asia,CreditCard,9,0,4.8,5,179.41
347,43b9da13-ec85-4f37-bbc1-a987aff8754d,Home,213.52,4,2024-10-01,Africa,BankTransfer,6,0,5.0,0,854.08
348,96fc734d-a003-4d28-8a8f-3653c9af18f8,Electronics,334.161,3,2025-11-05,Africa,PayPal,9,1,3.7,5,952.36
349,32a447b2-ef04-457d-8dcc-c33aa9434aa0,Fashion,86.82,3,2025-09-14,Oceania,PayPal,6,0,2.8,0,260.46
350,398d1ca6-8b68-40b5-9d61-fac36cd5e859,Automotive,152.87,5,2024-12-18,Europe,BankTransfer,3,0,3.3,0,764.35
351,44007d5a-e88d-4719-a624-2b40a5cb63a2,Electronics,421.76,5,2024-04-08,Asia,Cash,5,0,3.4,0,2108.8
352,0f44704f-1247-4a4e-a469-98e8d39e198b,Automotive,71.07,4,2023-02-23,Africa,BankTransfer,7,0,3.5,0,284.28
353,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,Electronics,366.11,1,2024-07-13,North America,BankTransfer,9,0,4.3,0,366.11
354,ebd34616-91b7-4d8e-9301-6989bfbbb17f,Home,478.52,4,2023-01-13,Asia,PayPal,6,0,2.8,0,1914.08
355,77fc9703-1fd5-4423-b06c-5c5649e2623d,Automotive,453.6,2,2025-03-31,North America,CreditCard,6,0,3.3,0,907.2
356,670acc5c-b321-4f21-8dd8-eb85b04d3376,Fashion,137.73,1,2023-03-04,Oceania,CreditCard,8,0,2.1,0,137.73
357,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,Beauty,283.19,5,2024-03-16,Africa,Cash,1,0,4.3,5,1345.15
358,9918ee46-1497-4658-b010-f7197e695d0d,Sports,109.989,4,2024-11-29,South America,PayPal,7,0,3.2,20,351.96
359,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,Home,394.92,1,2024-10-26,Asia,CreditCard,5,0,2.8,0,394.92
360,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,Electronics,92.754,2,2023-11-19,North America,CreditCard,9,1,4.8,0,185.51
361,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,Beauty,95.59,1,2024-07-11,Europe,Cash,4,0,3.3,0,95.59
362,964db03f-9340-4fad-9c4a-d56bd6016237,Beauty,343.46,1,2025-09-21,South America,Cash,2,0,3.2,5,326.29
363,c3c75611-ffe3-4a49-854f-92fff366bad4,Sports,396.89,1,2024-03-17,Asia,CreditCard,6,0,2.7,5,377.05
364,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,Home,217.17,5,2023-08-16,South America,BankTransfer,9,0,4.0,15,922.97
365,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,Beauty,208.82,5,2025-09-23,Oceania,BankTransfer,8,0,4.4,10,939.69
366,7135f221-a6c9-437f-84da-d06a7872bdeb,Electronics,181.21,3,2025-03-20,North America,CreditCard,1,0,2.6,0,543.63
367,ff37d19c-2e76-428b-8735-44f9ea83bf00,Electronics,86.53,4,2024-09-09,North America,PayPal,6,0,2.1,10,311.51
368,d0725b5c-a281-4044-af96-288295d82980,Automotive,331.52,4,2024-06-07,North America,BankTransfer,9,0,3.7,15,1127.17
369,785299f4-175b-498d-b814-01027de1bdfe,Home,281.2,2,2023-01-16,Europe,Cash,3,0,4.7,0,562.4
370,5230dfbd-5553-42fe-a889-803e5913f9d3,Beauty,251.42,4,2023-12-26,South America,PayPal,2,0,2.3,0,1005.68
371,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,Sports,101.83,4,2024-04-16,Africa,BankTransfer,8,0,3.1,5,386.95
372,7ed70ed7-b194-490b-a961-929e546e035a,Electronics,141.84,1,2023-03-28,South America,Cash,8,0,3.6,0,141.84
373,668409e3-f1f8-443e-a99f-131849c8a43f,Electronics,281.12,2,2023-06-09,South America,BankTransfer,3,0,3.1,0,562.24
374,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,Toys,88.58,1,2025-04-08,South America,Cash,7,0,2.6,5,84.15
375,409d3602-5084-4242-968b-1625746f7891,Home,328.87,3,2025-04-09,Europe,CreditCard,6,0,4.9,0,986.61
376,c5c5b37a-f85e-46a1-9dad-09b252c21221,Home,63.23,3,2025-07-31,North America,BankTransfer,1,1,3.3,5,180.21
377,d32e6dcd-83bc-4478-9d6a-c7b86778043b,Electronics,335.62,5,2023-08-05,South America,PayPal,6,0,4.9,0,1678.1
378,de8ede0b-a85c-4e4a-804b-6fabfcf56188,Sports,69.26,5,2025-03-31,Africa,CreditCard,1,0,2.1,5,328.98
379,0de051a6-69ca-47d2-b644-14fd8ae769ed,Sports,97.947,6,2024-11-26,Asia,PayPal,9,0,4.5,20,470.15
380,9f64eeed-5c9d-427d-84b8-71bb300568d2,Home,356.57,4,2023-06-06,North America,CreditCard,2,0,4.5,20,1141.02
381,71299889-a01a-4992-bf9d-3e64c1a6423b,Toys,182.11,2,2024-02-02,Africa,BankTransfer,5,0,2.3,10,327.8
382,445dcc38-341c-4494-8d36-6dfcc28ebd70,Home,360.94,3,2023-10-30,Oceania,PayPal,9,0,4.2,0,1082.82
383,49bc473f-ed7b-4656-a18a-15368c99a894,Electronics,308.82,1,2024-06-08,North America,PayPal,3,0,2.1,10,277.94
384,7c16128d-b2c0-4394-a17f-29e170286046,Fashion,51.876000000000005,4,2023-11-10,Africa,CreditCard,7,0,2.5,5,197.13
385,a14923c2-f920-464c-8763-fcd01f15c7b6,Fashion,495.91,3,2025-10-08,Oceania,Cash,9,0,2.6,5,1413.34
386,b5b453ca-3d42-493c-8c9f-d3349bdf0377,Automotive,38.91,1,2025-07-08,Africa,BankTransfer,4,0,4.8,0,38.91
387,03802b70-8d03-491e-8f8d-5238288b78b5,Automotive,384.2,3,2024-10-09,Oceania,PayPal,2,0,4.0,0,1152.6
388,3985fb62-17dc-4eff-a872-13f98d605936,Sports,5.09,3,2025-08-18,Europe,Cash,8,0,3.1,0,15.27
389,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,Beauty,193.9,3,2024-07-16,Asia,CreditCard,4,0,2.1,0,581.7
390,a5d04d53-1e12-42e3-b272-92b6762172ed,Home,18.45,1,2023-06-01,Africa,BankTransfer,3,0,4.5,0,18.45
391,eec259dc-7f95-497c-a76a-a6ced50755d9,Sports,420.53,5,2023-03-19,South America,CreditCard,9,0,2.9,20,1682.12
392,b495db4e-8245-4fb4-8ab7-706eb77350ca,Home,144.35,4,2023-06-07,Asia,CreditCard,6,0,2.4,0,577.4
393,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,Toys,121.806,2,2025-11-04,Africa,Cash,8,0,2.9,0,243.61
394,74eff545-3e65-4603-b8e3-654bfaf14ff0,Sports,41.75,1,2023-03-26,Africa,Cash,9,0,2.1,0,41.75
395,30cbd755-6232-417a-a507-41818d1fb540,Automotive,426.87,1,2024-01-21,Africa,BankTransfer,6,0,4.7,0,426.87
396,bf0d073d-821c-4336-9970-cf60ebff8d15,Toys,44.09,5,2025-10-23,South America,PayPal,3,0,2.8,10,198.41
